event_id,object_id,object_type
EV009915,CUST021,Customer
EV009916,SO000630,Sales Order
EV009916,SOI0001266,Sales Order Item
EV009916,PROD048,Product
EV009917,SO000630,Sales Order
EV009917,SOI0001266,Sales Order Item
EV009917,PROD048,Product
EV009917,BAT0000507,Batch
EV009917,CUST021,Customer
EV009917,SALE0001254,Sale
EV009918,PROD048,Product
EV009918,BAT0000507,Batch
EV009918,CUST021,Customer
EV009918,SALE0001254,Sale
EV009919,SO000630,Sales Order
EV009919,SOI0001267,Sales Order Item
EV009919,PROD014,Product
EV009920,SO000630,Sales Order
EV009920,SOI0001267,Sales Order Item
EV009920,PROD014,Product
EV009920,BAT0000211,Batch
EV009920,CUST021,Customer
EV009920,SALE0001255,Sale
EV009921,PROD014,Product
EV009921,BAT0000211,Batch
EV009921,CUST021,Customer
EV009921,SALE0001255,Sale
EV009922,SO000630,Sales Order
EV009922,SOI0001268,Sales Order Item
EV009922,PROD034,Product
EV009923,SO000630,Sales Order
EV009923,SOI0001268,Sales Order Item
EV009923,PROD034,Product
EV009923,BAT0000111,Batch
EV009923,CUST021,Customer
EV009923,SALE0001256,Sale
EV009924,PROD034,Product
EV009924,BAT0000111,Batch
EV009924,CUST021,Customer
EV009924,SALE0001256,Sale
EV009925,SO000631,Sales Order
EV009925,CUST070,Customer
EV009926,SO000631,Sales Order
EV009926,SOI0001269,Sales Order Item
EV009926,PROD022,Product
EV009927,SO000631,Sales Order
EV009927,SOI0001269,Sales Order Item
EV009927,PROD022,Product
EV009927,BAT0000430,Batch
EV009927,CUST070,Customer
EV009927,SALE0001257,Sale
EV009928,PROD022,Product
EV009928,BAT0000430,Batch
EV009928,CUST070,Customer
EV009928,SALE0001257,Sale
EV009929,SO000632,Sales Order
EV009929,CUST046,Customer
EV009930,SO000632,Sales Order
EV009930,SOI0001270,Sales Order Item
EV009930,PROD040,Product
EV009931,SO000632,Sales Order
EV009931,SOI0001270,Sales Order Item
EV009931,PROD040,Product
EV009931,BAT0000763,Batch
EV009931,CUST046,Customer
EV009931,SALE0001258,Sale
EV009932,PROD040,Product
EV009932,BAT0000763,Batch
EV009932,CUST046,Customer
EV009932,SALE0001258,Sale
EV009933,SO000633,Sales Order
EV009933,CUST079,Customer
EV009934,SO000633,Sales Order
EV009934,SOI0001271,Sales Order Item
EV009934,PROD040,Product
EV009935,SO000633,Sales Order
EV009935,SOI0001271,Sales Order Item
EV009935,PROD040,Product
EV009935,BAT0000763,Batch
EV009935,CUST079,Customer
EV009935,SALE0001259,Sale
EV009936,PROD040,Product
EV009936,BAT0000763,Batch
EV009936,CUST079,Customer
EV009936,SALE0001259,Sale
EV009937,SO000634,Sales Order
EV009937,CUST068,Customer
EV009938,SO000634,Sales Order
EV009938,SOI0001272,Sales Order Item
EV009938,PROD012,Product
EV009939,SO000634,Sales Order
EV009939,SOI0001272,Sales Order Item
EV009939,PROD012,Product
EV009939,BAT0000755,Batch
EV009939,CUST068,Customer
EV009939,SALE0001260,Sale
EV009940,PROD012,Product
EV009940,BAT0000755,Batch
EV009940,CUST068,Customer
EV009940,SALE0001260,Sale
EV009941,SO000635,Sales Order
EV009941,CUST027,Customer
EV009942,SO000635,Sales Order
EV009942,SOI0001273,Sales Order Item
EV009942,PROD022,Product
EV009943,SO000635,Sales Order
EV009943,SOI0001273,Sales Order Item
EV009943,PROD022,Product
EV009943,BAT0000430,Batch
EV009943,CUST027,Customer
EV009943,SALE0001261,Sale
EV009944,PROD022,Product
EV009944,BAT0000430,Batch
EV009944,CUST027,Customer
EV009944,SALE0001261,Sale
EV009945,SO000636,Sales Order
EV009945,CUST046,Customer
EV009946,SO000636,Sales Order
EV009946,SOI0001274,Sales Order Item
EV009946,PROD017,Product
EV009947,SO000636,Sales Order
EV009947,SOI0001274,Sales Order Item
EV009947,PROD017,Product
EV009947,BAT0000825,Batch
EV009947,CUST046,Customer
EV009947,SALE0001262,Sale
EV009948,PROD017,Product
EV009948,BAT0000825,Batch
EV009948,CUST046,Customer
EV009948,SALE0001262,Sale
EV009949,SO000636,Sales Order
EV009949,SOI0001275,Sales Order Item
EV009949,PROD008,Product
EV009950,SO000636,Sales Order
EV009950,SOI0001275,Sales Order Item
EV009950,PROD008,Product
EV009950,BAT0000179,Batch
EV009950,CUST046,Customer
EV009950,SALE0001263,Sale
EV009951,PROD008,Product
EV009951,BAT0000179,Batch
EV009951,CUST046,Customer
EV009951,SALE0001263,Sale
EV009952,SO000637,Sales Order
EV009952,CUST091,Customer
EV009953,SO000637,Sales Order
EV009953,SOI0001276,Sales Order Item
EV009953,PROD028,Product
EV009954,SO000637,Sales Order
EV009954,SOI0001276,Sales Order Item
EV009954,PROD028,Product
EV009954,BAT0001171,Batch
EV009954,CUST091,Customer
EV009954,SALE0001264,Sale
EV009955,PROD028,Product
EV009955,BAT0001171,Batch
EV009955,CUST091,Customer
EV009955,SALE0001264,Sale
EV009956,SO000638,Sales Order
EV009956,CUST011,Customer
EV009957,SO000638,Sales Order
EV009957,SOI0001277,Sales Order Item
EV009957,PROD007,Product
EV009958,SO000638,Sales Order
EV009958,SOI0001277,Sales Order Item
EV009958,PROD007,Product
EV009958,BAT0000688,Batch
EV009958,CUST011,Customer
EV009958,SALE0001265,Sale
EV009959,PROD007,Product
EV009959,BAT0000688,Batch
EV009959,CUST011,Customer
EV009959,SALE0001265,Sale
EV009960,SO000638,Sales Order
EV009960,SOI0001278,Sales Order Item
EV009960,PROD038,Product
EV009961,SO000638,Sales Order
EV009961,SOI0001278,Sales Order Item
EV009961,PROD038,Product
EV009961,BAT0000812,Batch
EV009961,CUST011,Customer
EV009961,SALE0001266,Sale
EV009962,PROD038,Product
EV009962,BAT0000812,Batch
EV009962,CUST011,Customer
EV009962,SALE0001266,Sale
EV009963,SO000639,Sales Order
EV009963,CUST074,Customer
EV009964,SO000639,Sales Order
EV009964,SOI0001279,Sales Order Item
EV009964,PROD015,Product
EV009965,SO000639,Sales Order
EV009965,SOI0001279,Sales Order Item
EV009965,PROD015,Product
EV009965,BAT0001113,Batch
EV009965,CUST074,Customer
EV009965,SALE0001267,Sale
EV009966,PROD015,Product
EV009966,BAT0001113,Batch
EV009966,CUST074,Customer
EV009966,SALE0001267,Sale
EV009967,SO000639,Sales Order
EV009967,SOI0001280,Sales Order Item
EV009967,PROD020,Product
EV009968,SO000639,Sales Order
EV009968,SOI0001280,Sales Order Item
EV009968,PROD020,Product
EV009968,BAT0001210,Batch
EV009968,CUST074,Customer
EV009968,SALE0001268,Sale
EV009969,PROD020,Product
EV009969,BAT0001210,Batch
EV009969,CUST074,Customer
EV009969,SALE0001268,Sale
EV009970,SO000639,Sales Order
EV009970,SOI0001281,Sales Order Item
EV009970,PROD031,Product
EV009971,SO000639,Sales Order
EV009971,SOI0001281,Sales Order Item
EV009971,PROD031,Product
EV009971,BAT0001132,Batch
EV009971,CUST074,Customer
EV009971,SALE0001269,Sale
EV009972,PROD031,Product
EV009972,BAT0001132,Batch
EV009972,CUST074,Customer
EV009972,SALE0001269,Sale
EV009973,SO000640,Sales Order
EV009973,CUST100,Customer
EV009974,SO000640,Sales Order
EV009974,SOI0001282,Sales Order Item
EV009974,PROD033,Product
EV009975,SO000640,Sales Order
EV009975,SOI0001282,Sales Order Item
EV009975,PROD033,Product
EV009975,BAT0000716,Batch
EV009975,CUST100,Customer
EV009975,SALE0001270,Sale
EV009976,PROD033,Product
EV009976,BAT0000716,Batch
EV009976,CUST100,Customer
EV009976,SALE0001270,Sale
EV009977,SO000640,Sales Order
EV009977,SOI0001283,Sales Order Item
EV009977,PROD047,Product
EV009978,SO000640,Sales Order
EV009978,SOI0001283,Sales Order Item
EV009978,PROD047,Product
EV009978,BAT0000001,Batch
EV009978,CUST100,Customer
EV009978,SALE0001271,Sale
EV009979,PROD047,Product
EV009979,BAT0000001,Batch
EV009979,CUST100,Customer
EV009979,SALE0001271,Sale
EV009980,SO000641,Sales Order
EV009980,CUST087,Customer
EV009981,SO000641,Sales Order
EV009981,SOI0001284,Sales Order Item
EV009981,PROD024,Product
EV009982,SO000641,Sales Order
EV009982,SOI0001284,Sales Order Item
EV009982,PROD024,Product
EV009982,BAT0000462,Batch
EV009982,CUST087,Customer
EV009982,SALE0001272,Sale
EV009983,PROD024,Product
EV009983,BAT0000462,Batch
EV009983,CUST087,Customer
EV009983,SALE0001272,Sale
EV009984,SO000641,Sales Order
EV009984,SOI0001285,Sales Order Item
EV009984,PROD017,Product
EV009985,SO000641,Sales Order
EV009985,SOI0001285,Sales Order Item
EV009985,PROD017,Product
EV009985,BAT0000825,Batch
EV009985,CUST087,Customer
EV009985,SALE0001273,Sale
EV009986,PROD017,Product
EV009986,BAT0000825,Batch
EV009986,CUST087,Customer
EV009986,SALE0001273,Sale
EV009987,SO000641,Sales Order
EV009987,SOI0001286,Sales Order Item
EV009987,PROD045,Product
EV009988,SO000641,Sales Order
EV009988,SOI0001286,Sales Order Item
EV009988,PROD045,Product
EV009988,BAT0000032,Batch
EV009988,CUST087,Customer
EV009988,SALE0001274,Sale
EV009989,PROD045,Product
EV009989,BAT0000032,Batch
EV009989,CUST087,Customer
EV009989,SALE0001274,Sale
EV009990,SO000642,Sales Order
EV009990,CUST026,Customer
EV009991,SO000642,Sales Order
EV009991,SOI0001287,Sales Order Item
EV009991,PROD045,Product
EV009992,SO000642,Sales Order
EV009992,SOI0001287,Sales Order Item
EV009992,PROD045,Product
EV009992,BAT0000032,Batch
EV009992,CUST026,Customer
EV009992,SALE0001275,Sale
EV009993,PROD045,Product
EV009993,BAT0000032,Batch
EV009993,CUST026,Customer
EV009993,SALE0001275,Sale
EV009994,SO000643,Sales Order
EV009994,CUST075,Customer
EV009995,SO000643,Sales Order
EV009995,SOI0001288,Sales Order Item
EV009995,PROD028,Product
EV009996,SO000643,Sales Order
EV009996,SOI0001288,Sales Order Item
EV009996,PROD028,Product
EV009996,BAT0001171,Batch
EV009996,CUST075,Customer
EV009996,SALE0001276,Sale
EV009997,PROD028,Product
EV009997,BAT0001171,Batch
EV009997,CUST075,Customer
EV009997,SALE0001276,Sale
EV009998,SO000644,Sales Order
EV009998,CUST097,Customer
EV009999,SO000644,Sales Order
EV009999,SOI0001289,Sales Order Item
EV009999,PROD043,Product
EV010000,SO000644,Sales Order
EV010000,SOI0001289,Sales Order Item
EV010000,PROD043,Product
EV010000,BAT0000180,Batch
EV010000,CUST097,Customer
EV010000,SALE0001277,Sale
EV010001,PROD043,Product
EV010001,BAT0000180,Batch
EV010001,CUST097,Customer
EV010001,SALE0001277,Sale
EV010002,SO000644,Sales Order
EV010002,SOI0001290,Sales Order Item
EV010002,PROD020,Product
EV010003,SO000644,Sales Order
EV010003,SOI0001290,Sales Order Item
EV010003,PROD020,Product
EV010003,BAT0001210,Batch
EV010003,CUST097,Customer
EV010003,SALE0001278,Sale
EV010004,PROD020,Product
EV010004,BAT0001210,Batch
EV010004,CUST097,Customer
EV010004,SALE0001278,Sale
EV010005,SO000644,Sales Order
EV010005,SOI0001291,Sales Order Item
EV010005,PROD031,Product
EV010006,SO000644,Sales Order
EV010006,SOI0001291,Sales Order Item
EV010006,PROD031,Product
EV010006,BAT0001132,Batch
EV010006,CUST097,Customer
EV010006,SALE0001279,Sale
EV010007,PROD031,Product
EV010007,BAT0001132,Batch
EV010007,CUST097,Customer
EV010007,SALE0001279,Sale
EV010008,SO000645,Sales Order
EV010008,CUST028,Customer
EV010009,SO000645,Sales Order
EV010009,SOI0001292,Sales Order Item
EV010009,PROD008,Product
EV010010,SO000645,Sales Order
EV010010,SOI0001292,Sales Order Item
EV010010,PROD008,Product
EV010010,BAT0000179,Batch
EV010010,CUST028,Customer
EV010010,SALE0001280,Sale
EV010011,PROD008,Product
EV010011,BAT0000179,Batch
EV010011,CUST028,Customer
EV010011,SALE0001280,Sale
EV010012,SO000645,Sales Order
EV010012,SOI0001293,Sales Order Item
EV010012,PROD029,Product
EV010013,SO000645,Sales Order
EV010013,SOI0001293,Sales Order Item
EV010013,PROD029,Product
EV010013,BAT0000913,Batch
EV010013,CUST028,Customer
EV010013,SALE0001281,Sale
EV010014,PROD029,Product
EV010014,BAT0000913,Batch
EV010014,CUST028,Customer
EV010014,SALE0001281,Sale
EV010015,SO000645,Sales Order
EV010015,SOI0001294,Sales Order Item
EV010015,PROD040,Product
EV010016,SO000645,Sales Order
EV010016,SOI0001294,Sales Order Item
EV010016,PROD040,Product
EV010016,BAT0000763,Batch
EV010016,CUST028,Customer
EV010016,SALE0001282,Sale
EV010017,PROD040,Product
EV010017,BAT0000763,Batch
EV010017,CUST028,Customer
EV010017,SALE0001282,Sale
EV010018,SO000646,Sales Order
EV010018,CUST057,Customer
EV010019,SO000646,Sales Order
EV010019,SOI0001295,Sales Order Item
EV010019,PROD044,Product
EV010020,SO000646,Sales Order
EV010020,SOI0001295,Sales Order Item
EV010020,PROD044,Product
EV010020,BAT0001048,Batch
EV010020,CUST057,Customer
EV010020,SALE0001283,Sale
EV010021,PROD044,Product
EV010021,BAT0001048,Batch
EV010021,CUST057,Customer
EV010021,SALE0001283,Sale
EV010022,SO000646,Sales Order
EV010022,SOI0001296,Sales Order Item
EV010022,PROD027,Product
EV010023,SO000646,Sales Order
EV010023,SOI0001296,Sales Order Item
EV010023,PROD027,Product
EV010023,BAT0001067,Batch
EV010023,CUST057,Customer
EV010023,SALE0001284,Sale
EV010024,PROD027,Product
EV010024,BAT0001067,Batch
EV010024,CUST057,Customer
EV010024,SALE0001284,Sale
EV010025,SO000647,Sales Order
EV010025,CUST081,Customer
EV010026,SO000647,Sales Order
EV010026,SOI0001297,Sales Order Item
EV010026,PROD036,Product
EV010027,SO000647,Sales Order
EV010027,SOI0001297,Sales Order Item
EV010027,PROD036,Product
EV010027,BAT0000302,Batch
EV010027,CUST081,Customer
EV010027,SALE0001285,Sale
EV010028,PROD036,Product
EV010028,BAT0000302,Batch
EV010028,CUST081,Customer
EV010028,SALE0001285,Sale
EV010029,SO000648,Sales Order
EV010029,CUST096,Customer
EV010030,SO000648,Sales Order
EV010030,SOI0001298,Sales Order Item
EV010030,PROD017,Product
EV010031,SO000648,Sales Order
EV010031,SOI0001298,Sales Order Item
EV010031,PROD017,Product
EV010031,BAT0000825,Batch
EV010031,CUST096,Customer
EV010031,SALE0001286,Sale
EV010032,PROD017,Product
EV010032,BAT0000825,Batch
EV010032,CUST096,Customer
EV010032,SALE0001286,Sale
EV010033,SO000648,Sales Order
EV010033,SOI0001299,Sales Order Item
EV010033,PROD020,Product
EV010034,SO000648,Sales Order
EV010034,SOI0001299,Sales Order Item
EV010034,PROD020,Product
EV010034,BAT0001210,Batch
EV010034,CUST096,Customer
EV010034,SALE0001287,Sale
EV010035,PROD020,Product
EV010035,BAT0001210,Batch
EV010035,CUST096,Customer
EV010035,SALE0001287,Sale
EV010036,SO000648,Sales Order
EV010036,SOI0001300,Sales Order Item
EV010036,PROD024,Product
EV010037,SO000648,Sales Order
EV010037,SOI0001300,Sales Order Item
EV010037,PROD024,Product
EV010037,BAT0000462,Batch
EV010037,CUST096,Customer
EV010037,SALE0001288,Sale
EV010038,PROD024,Product
EV010038,BAT0000462,Batch
EV010038,CUST096,Customer
EV010038,SALE0001288,Sale
EV010039,RET0000090,Return
EV010039,SALE0001288,Sale
EV010039,PROD024,Product
EV010039,BAT0000462,Batch
EV010039,CUST096,Customer
EV010040,SO000649,Sales Order
EV010040,CUST059,Customer
EV010041,SO000649,Sales Order
EV010041,SOI0001301,Sales Order Item
EV010041,PROD010,Product
EV010042,SO000649,Sales Order
EV010042,SOI0001301,Sales Order Item
EV010042,PROD010,Product
EV010042,BAT0000813,Batch
EV010042,CUST059,Customer
EV010042,SALE0001289,Sale
EV010043,PROD010,Product
EV010043,BAT0000813,Batch
EV010043,CUST059,Customer
EV010043,SALE0001289,Sale
EV010044,SO000649,Sales Order
EV010044,SOI0001302,Sales Order Item
EV010044,PROD025,Product
EV010045,SO000649,Sales Order
EV010045,SOI0001302,Sales Order Item
EV010045,PROD025,Product
EV010045,BAT0000623,Batch
EV010045,CUST059,Customer
EV010045,SALE0001290,Sale
EV010046,PROD025,Product
EV010046,BAT0000623,Batch
EV010046,CUST059,Customer
EV010046,SALE0001290,Sale
EV010047,SO000649,Sales Order
EV010047,SOI0001303,Sales Order Item
EV010047,PROD002,Product
EV010048,SO000649,Sales Order
EV010048,SOI0001303,Sales Order Item
EV010048,PROD002,Product
EV010048,BAT0000189,Batch
EV010048,CUST059,Customer
EV010048,SALE0001291,Sale
EV010049,PROD002,Product
EV010049,BAT0000189,Batch
EV010049,CUST059,Customer
EV010049,SALE0001291,Sale
EV010050,SO000650,Sales Order
EV010050,CUST084,Customer
EV010051,SO000650,Sales Order
EV010051,SOI0001304,Sales Order Item
EV010051,PROD045,Product
EV010052,SO000650,Sales Order
EV010052,SOI0001304,Sales Order Item
EV010052,PROD045,Product
EV010052,BAT0000032,Batch
EV010052,CUST084,Customer
EV010052,SALE0001292,Sale
EV010053,PROD045,Product
EV010053,BAT0000032,Batch
EV010053,CUST084,Customer
EV010053,SALE0001292,Sale
EV010054,SO000650,Sales Order
EV010054,SOI0001305,Sales Order Item
EV010054,PROD025,Product
EV010055,SO000650,Sales Order
EV010055,SOI0001305,Sales Order Item
EV010055,PROD025,Product
EV010055,BAT0000623,Batch
EV010055,CUST084,Customer
EV010055,SALE0001293,Sale
EV010056,PROD025,Product
EV010056,BAT0000623,Batch
EV010056,CUST084,Customer
EV010056,SALE0001293,Sale
EV010057,SO000650,Sales Order
EV010057,SOI0001306,Sales Order Item
EV010057,PROD039,Product
EV010058,SO000650,Sales Order
EV010058,SOI0001306,Sales Order Item
EV010058,PROD039,Product
EV010058,BAT0000811,Batch
EV010058,CUST084,Customer
EV010058,SALE0001294,Sale
EV010059,PROD039,Product
EV010059,BAT0000811,Batch
EV010059,CUST084,Customer
EV010059,SALE0001294,Sale
EV010060,SO000651,Sales Order
EV010060,CUST003,Customer
EV010061,SO000651,Sales Order
EV010061,SOI0001307,Sales Order Item
EV010061,PROD045,Product
EV010062,SO000651,Sales Order
EV010062,SOI0001307,Sales Order Item
EV010062,PROD045,Product
EV010062,BAT0000032,Batch
EV010062,CUST003,Customer
EV010062,SALE0001295,Sale
EV010063,PROD045,Product
EV010063,BAT0000032,Batch
EV010063,CUST003,Customer
EV010063,SALE0001295,Sale
EV010064,SO000651,Sales Order
EV010064,SOI0001308,Sales Order Item
EV010064,PROD003,Product
EV010065,SO000651,Sales Order
EV010065,SOI0001308,Sales Order Item
EV010065,PROD003,Product
EV010065,BAT0000291,Batch
EV010065,CUST003,Customer
EV010065,SALE0001296,Sale
EV010066,PROD003,Product
EV010066,BAT0000291,Batch
EV010066,CUST003,Customer
EV010066,SALE0001296,Sale
EV010067,SO000651,Sales Order
EV010067,SOI0001309,Sales Order Item
EV010067,PROD015,Product
EV010068,SO000651,Sales Order
EV010068,SOI0001309,Sales Order Item
EV010068,PROD015,Product
EV010068,BAT0001113,Batch
EV010068,CUST003,Customer
EV010068,SALE0001297,Sale
EV010069,PROD015,Product
EV010069,BAT0001113,Batch
EV010069,CUST003,Customer
EV010069,SALE0001297,Sale
EV010070,SO000652,Sales Order
EV010070,CUST013,Customer
EV010071,SO000652,Sales Order
EV010071,SOI0001310,Sales Order Item
EV010071,PROD021,Product
EV010072,SO000652,Sales Order
EV010072,SOI0001310,Sales Order Item
EV010072,PROD021,Product
EV010072,BAT0000124,Batch
EV010072,CUST013,Customer
EV010072,SALE0001298,Sale
EV010073,PROD021,Product
EV010073,BAT0000124,Batch
EV010073,CUST013,Customer
EV010073,SALE0001298,Sale
EV010074,SO000653,Sales Order
EV010074,CUST022,Customer
EV010075,SO000653,Sales Order
EV010075,SOI0001311,Sales Order Item
EV010075,PROD001,Product
EV010076,SO000653,Sales Order
EV010076,SOI0001311,Sales Order Item
EV010076,PROD001,Product
EV010076,BAT0001071,Batch
EV010076,CUST022,Customer
EV010076,SALE0001299,Sale
EV010077,PROD001,Product
EV010077,BAT0001071,Batch
EV010077,CUST022,Customer
EV010077,SALE0001299,Sale
EV010078,SO000653,Sales Order
EV010078,SOI0001312,Sales Order Item
EV010078,PROD019,Product
EV010079,SO000653,Sales Order
EV010079,SOI0001312,Sales Order Item
EV010079,PROD019,Product
EV010079,BAT0000460,Batch
EV010079,CUST022,Customer
EV010079,SALE0001300,Sale
EV010080,PROD019,Product
EV010080,BAT0000460,Batch
EV010080,CUST022,Customer
EV010080,SALE0001300,Sale
EV010081,SO000654,Sales Order
EV010081,CUST096,Customer
EV010082,SO000654,Sales Order
EV010082,SOI0001313,Sales Order Item
EV010082,PROD028,Product
EV010083,SO000654,Sales Order
EV010083,SOI0001313,Sales Order Item
EV010083,PROD028,Product
EV010083,BAT0001171,Batch
EV010083,CUST096,Customer
EV010083,SALE0001301,Sale
EV010084,PROD028,Product
EV010084,BAT0001171,Batch
EV010084,CUST096,Customer
EV010084,SALE0001301,Sale
EV010085,SO000654,Sales Order
EV010085,SOI0001314,Sales Order Item
EV010085,PROD016,Product
EV010086,SO000654,Sales Order
EV010086,SOI0001314,Sales Order Item
EV010086,PROD016,Product
EV010086,BAT0000370,Batch
EV010086,CUST096,Customer
EV010086,SALE0001302,Sale
EV010087,PROD016,Product
EV010087,BAT0000370,Batch
EV010087,CUST096,Customer
EV010087,SALE0001302,Sale
EV010088,SO000655,Sales Order
EV010088,CUST017,Customer
EV010089,SO000655,Sales Order
EV010089,SOI0001315,Sales Order Item
EV010089,PROD029,Product
EV010090,SO000655,Sales Order
EV010090,SOI0001315,Sales Order Item
EV010090,PROD029,Product
EV010090,BAT0000913,Batch
EV010090,CUST017,Customer
EV010090,SALE0001303,Sale
EV010091,PROD029,Product
EV010091,BAT0000913,Batch
EV010091,CUST017,Customer
EV010091,SALE0001303,Sale
